"targets","layer","filename","fld_value","units","name","description","layer_gl","path_in","fld_id_num","fld_id_chr","fld_category","fld_year","fld_val_num","fld_val_chr","file_exists","year_min","year_max","val_min","val_max","val_0to1","flds_unused","flds_missing","rows_duplicated","num_ids_unique","data_na"
"LIV","le_wage_sector_year","le_wage_sector_year_gl2016.csv","value","2010 USD","Wages for each sector and year","Wages for each sector, region, and year (livelihoods wage trend calculation)","le_wage_sector_year","~/github/ohi-global/eez/layers/le_wage_sector_year.csv","rgn_id",,"sector","year","value",,TRUE,1997,2008,15095.1508524751,79921.5119190706,FALSE,"analysis_year",,120,8,FALSE
"LIV","le_workforcesize_adj","le_workforcesize_adj_gl2016.csv","jobs","number of jobs","Adjusted workforce size","Total labor force (number of people) from the World Bank  (within region sector weight for livelihoods)","le_workforcesize_adj","~/github/ohi-global/eez/layers/le_workforcesize_adj.csv","rgn_id",,,"year","jobs",,TRUE,1990,2012,14720069.8601399,19341079.2423086,FALSE,,,,8,FALSE
"LIV resilience","li_sector_evenness","li_sector_evenness_gl2016.csv","resilience score","scaled","Economic diversity","Sector evenness based on Shannon's Diversity Index calculated on the proportion of jobs in each sector as a measure of economic diversity","li_sector_evenness","~/github/ohi-global/eez/layers/li_sector_evenness.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.331301519479,0.331301519479,TRUE,,,,8,FALSE
"LSP","lsp_prot_area_inland1km","lsp_prot_area_inland1km_gl2016.csv","a_prot_1km","km2","Inland coastal protected areas","Protected areas located 1 km inland","lsp_prot_area_inland1km","~/github/ohi-global/eez/layers/lsp_prot_area_inland1km.csv","rgn_id",,,"year","a_prot_1km",,TRUE,2000,2015,8387.25,15369.5,FALSE,,,,8,FALSE
"LSP","lsp_prot_area_offshore3nm","lsp_prot_area_offshore3nm_gl2016.csv","a_prot_3nm","km2","Offshore coastal protected areas","Protected areas located 3nm offshore","lsp_prot_area_offshore3nm","~/github/ohi-global/eez/layers/lsp_prot_area_offshore3nm.csv","rgn_id",,,"year","a_prot_3nm",,TRUE,2000,2015,18246.75,30635.5,FALSE,,,,8,FALSE
"LSP","rgn_area_inland1km","rgn_area_inland1km_gl2016.csv","area","km2","Inland area","Inland area of OHI regions within 1km of shoreline","rgn_area_inland1km","~/github/ohi-global/eez/layers/rgn_area_inland1km.csv","rgn_id",,,,"area",,TRUE,,,175147,175147,FALSE,,,,8,FALSE
"LSP","rgn_area_offshore3nm","rgn_area_offshore3nm_gl2016.csv","area","km2","Offshore area","Offshore area of OHI regions within 3nm of shoreline","rgn_area_offshore3nm","~/github/ohi-global/eez/layers/rgn_area_offshore3nm.csv","rgn_id",,,,"area",,TRUE,,,621887.75,621887.75,FALSE,,,,8,FALSE
"MAR","mar_coastalpopn_inland25mi","mar_coastalpopn_inland25mi_gl2016.csv","popsum","number of people","Inland coastal population","Total coastal population within 25 miles of coast","mar_coastalpopn_inland25mi","~/github/ohi-global/eez/layers/mar_coastalpopn_inland25mi.csv","rgn_id",,,"year","popsum",,TRUE,2005,2015,6443407,6638146,FALSE,,,,8,FALSE
"MAR","mar_harvest_tonnes","mar_harvest_tonnes_gl2016.csv","tonnes","tonnes","Mariculture harvest","Tonnes of mariculture harvest","mar_harvest_tonnes","~/github/ohi-global/eez/layers/mar_harvest_tonnes.csv","rgn_id",,"taxa_code","year","tonnes",,TRUE,1950,2014,0,83144,FALSE,,,,8,FALSE
"MAR","mar_sustainability_score","mar_sustainability_score_gl2016.csv","sust_coeff","score","Mariculture sustainability score","Mariculture sustainability based on the Mariculture Sustainability Index (MSI)","mar_sustainability_score","~/github/ohi-global/eez/layers/mar_sustainability_score.csv","rgn_id",,"taxa_code","year","sust_coeff",,TRUE,2012,2012,0.17,0.93,TRUE,,,,8,FALSE
"MAR resilience","g_msi_gov","g_msi_gov_gl2016.csv","resilience score","scaled 0-1","Mariculture Sustainability Index","Mariculture practice assessment criteria from the Mariculture Sustainability Index (MSI)","g_msi_gov","~/github/ohi-global/eez/layers/g_msi_gov.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.47857142855,0.47857142855,TRUE,,,,8,FALSE
"NP","hab_rockyreef_extent","hab_rockyreef_extent_gl2016.csv","km2","km2","Habitat extent of rocky reef","Area of rocky reef habitat","hab_rockyreef_extent","~/github/ohi-global/eez/layers/hab_rockyreef_extent.csv","rgn_id",,"habitat","year","km2",,TRUE,2012,2012,4860.51,4860.51,FALSE,,,,8,FALSE
"NP","np_blast","np_blast_gl2016placeholder.csv","score","score","Areas of blast fishing","Destructive artisanal blast fishing","np_blast","~/github/ohi-global/eez/layers/np_blast.csv","rgn_id",,,,"score",,TRUE,,,,,FALSE,,,,8,TRUE
"NP","np_cyanide","np_cyanide_gl2016placeholder.csv","score","score","Areas of poison fishing","Destructive artisanal poison (cyanide) fishing","np_cyanide","~/github/ohi-global/eez/layers/np_cyanide.csv","rgn_id",,,,"score",,TRUE,,,,,FALSE,,,,8,TRUE
"NP","np_harvest_product_weight","np_harvest_product_weight_gl2016.csv","weight","proportion","Relative harvest value","Value of harvest of each commodity relative to total harvest of six marine commodities (coral, fish oil, seaweed and plants, shells, sponges, ornamental fish) for each region and year","np_harvest_product_weight","~/github/ohi-global/eez/layers/np_harvest_product_weight.csv","rgn_id",,"product",,"weight",,TRUE,,,0.00242490650532384,0.733693813868178,TRUE,,,,8,FALSE
"NP","np_harvest_tonnes","np_harvest_tonnes_gl2016.csv","tonnes","tonnes","Natural product harvest","Yield in metric tonnes of six marine commodities (coral, fish oil, seaweed and plants, shells, sponges, ornamental fish)","np_harvest_tonnes","~/github/ohi-global/eez/layers/np_harvest_tonnes.csv","rgn_id",,"product","year","tonnes",,TRUE,1976,2013,0,13063.5,FALSE,,,,8,FALSE
"NP","np_harvest_tonnes_relative","np_harvest_tonnes_relative_gl2016.csv","tonnes_rel","proportion","Relative harvest tonnes","Tonnes of harvest of each commodity relative to maximum harvest (with 35% buffer) of the commodity within the region observed across years","np_harvest_tonnes_relative","~/github/ohi-global/eez/layers/np_harvest_tonnes_relative.csv","rgn_id",,"product","year","tonnes_rel",,TRUE,1976,2013,0,1,TRUE,,,,8,FALSE
"spatial","rgn_area","rgn_area.csv","area_km2","km2","Region areas based on EEZ boundaries","Area of Ocean Health Index regions modified from exclusive economic zones","rgn_area","/Volumes/ohi/git-annex/clip-n-ship/ohibc/spatial/rgn_offshore_data.csv","rgn_id",,,,"area_km2",,TRUE,,,5698085.41588,5698085.41588,FALSE,,,,8,FALSE
"spatial","rgn_georegions","rgn_georegions_gl2016.csv","georgn_id","UN regions","UN geopolitical region classifications","UN geopolitical regions (3 levels), often used for gapfilling missing data","rgn_georegions","~/github/ohi-global/eez/layers/rgn_georegions.csv","rgn_id",,"level",,"georgn_id",,TRUE,,,1,21,FALSE,,,,8,FALSE
"spatial","rgn_global","rgn_global.csv","label","label","OHI regions","Subset of regions that are not deleted or disputed","rgn_global","~/github/ohi-global/eez/layers/rgn_global.csv","rgn_id",,,,,"label",TRUE,,,,,FALSE,,,,8,
"spatial","rgn_labels","rgn_labels.csv","label","label","Regions","Regions by type (eez, subocean, unclaimed)","rgn_labels","~/github/ohi-global/eez/layers/rgn_labels.csv","rgn_id",,"type",,,"label",TRUE,,,,,FALSE,,,,8,
"SPP","spp_status","spp_status_gl2016.csv","score","status score","Average species condition","Species condition based on average of IUCN threat categories","spp_status","~/github/ohi-global/eez/layers/spp_status.csv","rgn_id",,,,"score",,TRUE,,,0.909228037731482,0.909228037731482,TRUE,,,,8,FALSE
"SPP","spp_trend","spp_trend_gl2016.csv","score","trend score","Average species condition trend","Species trends based on average of IUCN population trend data","spp_trend","~/github/ohi-global/eez/layers/spp_trend.csv","rgn_id",,,,"score",,TRUE,,,-0.10886062765473,-0.10886062765473,FALSE,,,,8,FALSE
"TR","tr_jobs_pct_tourism","tr_jobs_pct_tourism_gl2016.csv","Ep","proportion","Percent direct employment in tourism","Percent direct employment in tourism","tr_jobs_pct_tourism","~/github/ohi-global/eez/layers/tr_jobs_pct_tourism.csv","rgn_id",,,"year","ep",,TRUE,1988,2026,0.0207464,0.0389875,TRUE,,,,8,FALSE
"TR","tr_sustainability","tr_sustainability_gl2016.csv","S_score","score","Tourism sustainability index","Tourism Competitiveness Index (TTCI)","tr_sustainability","~/github/ohi-global/eez/layers/tr_sustainability.csv","rgn_id",,,"year","s_score",,TRUE,2015,2015,4.92,4.92,FALSE,,,,8,FALSE
"TR","tr_travelwarnings","tr_travelwarnings_gl2016placeholder.csv","multiplier","score","US State Department travel warnings","Countries with US State Department travel warnings","tr_travelwarnings","~/github/ohi-global/eez/layers/tr_travelwarnings.csv","rgn_id",,,"year","multiplier",,TRUE,Inf,-Inf,,,FALSE,,,,8,TRUE
"","hab_softbottom_extent","hab_softbottom_extent_gl2016.csv","km2","km2","Habitat extent of softbottom","Area of softbottom habitat","hab_softbottom_extent","~/github/ohi-global/eez/layers/hab_softbottom_extent.csv","rgn_id",,"habitat","year","km2",,TRUE,2012,2012,2711846.34778838,2711846.34778838,FALSE,,,,8,FALSE
"","sp_alien_species","sp_alien_species_gl2016.csv","resilience score","scaled 0-1","Management of nonindigenous species","Survey responses by country to the Convention on Biological Diversity (CBD) Third National Report: invasive species related questions","sp_alien_species","~/github/ohi-global/eez/layers/sp_alien_species.csv","rgn_id",,,,"resilience.score",,TRUE,,,0.625,0.625,TRUE,,,,8,FALSE
